<<<<<<<======= Running simulator   1 ========>>>>>>>
<timestamp:0, process name:B3, process status:Enter, size in pages:5, service duration:1, memory map:B...................................................................................................>
<timestamp:0, process name:I5, process status:Enter, size in pages:5, service duration:2, memory map:BI..................................................................................................>
<timestamp:0, process name:F2, process status:Enter, size in pages:17, service duration:3, memory map:BIF.................................................................................................>
##########################################################################################
timestamp: 0.0 seconds, process name:B3, process id:  79, page referenced:   3, status: loaded into free page
timestamp: 10.6 seconds, process name:A2, process id:  52, page referenced:   2, status: page already in memory
timestamp: 10.6 seconds, process name:K0, process id:  10, page referenced:   4, status: page already in memory
timestamp: 10.6 seconds, process name:N3, process id:  91, page referenced:  24, status: loaded into free page
timestamp: 10.6 seconds, process name:H2, process id:  59, page referenced:   3, status: page already in memory
timestamp: 10.6 seconds, process name:X1, process id:  49, page referenced:   5, status: page already in memory
timestamp: 10.6 seconds, process name:V3, process id:  99, page referenced:   6, status: page already in memory
timestamp: 10.6 seconds, process name:V4, process id: 125, page referenced:   1, status: page already in memory
timestamp: 10.6 seconds, process name:R4, process id: 121, page referenced:   5, status: page already in memory
timestamp: 10.6 seconds, process name:S4, process id: 122, page referenced:  21, status: page already in memory
timestamp: 10.7 seconds, process name:A2, process id:  52, page referenced:   1, status: page already in memory
timestamp: 10.7 seconds, process name:K0, process id:  10, page referenced:   9, status: page already in memory
timestamp: 10.7 seconds, process name:N3, process id:  91, page referenced:  14, status: loaded into free page
timestamp: 10.7 seconds, process name:H2, process id:  59, page referenced:   4, status: page already in memory
timestamp: 10.7 seconds, process name:X1, process id:  49, page referenced:   5, status: page already in memory
timestamp: 10.7 seconds, process name:V3, process id:  99, page referenced:   5, status: page already in memory
timestamp: 10.7 seconds, process name:V4, process id: 125, page referenced:   0, status: page already in memory
timestamp: 10.7 seconds, process name:R4, process id: 121, page referenced:   6, status: loaded into free page
timestamp: 10.7 seconds, process name:S4, process id: 122, page referenced:  20, status: page already in memory
timestamp: 10.8 seconds, process name:A2, process id:  52, page referenced:   2, status: page already in memory
timestamp: 10.8 seconds, process name:K0, process id:  10, page referenced:   9, status: page already in memory
timestamp: 10.8 seconds, process name:N3, process id:  91, page referenced:  22, status: loaded into free page
timestamp: 10.8 seconds, process name:H2, process id:  59, page referenced:   9, status: page already in memory
timestamp: 10.8 seconds, process name:X1, process id:  49, page referenced:   9, status: loaded into free page
timestamp: 10.8 seconds, process name:V3, process id:  99, page referenced:   6, status: page already in memory
timestamp: 10.8 seconds, process name:V4, process id: 125, page referenced:   1, status: page already in memory
timestamp: 10.8 seconds, process name:R4, process id: 121, page referenced:   7, status: page already in memory
timestamp: 10.8 seconds, process name:S4, process id: 122, page referenced:  21, status: page already in memory
timestamp: 10.9 seconds, process name:A2, process id:  52, page referenced:   3, status: page already in memory
timestamp: 10.9 seconds, process name:K0, process id:  10, page referenced:  10, status: page already in memory
timestamp: 10.9 seconds, process name:N3, process id:  91, page referenced:  23, status: page already in memory
timestamp: 10.9 seconds, process name:H2, process id:  59, page referenced:  10, status: page already in memory
timestamp: 10.9 seconds, process name:X1, process id:  49, page referenced:   8, status: loaded into free page
timestamp: 10.9 seconds, process name:V3, process id:  99, page referenced:  14, status: loaded into free page
timestamp: 10.9 seconds, process name:V4, process id: 125, page referenced:   1, status: page already in memory
timestamp: 10.9 seconds, process name:R4, process id: 121, page referenced:   2, status: loaded into free page
timestamp: 10.9 seconds, process name:S4, process id: 122, page referenced:  20, status: page already in memory
##########################################################################################
<timestamp:11, process name:A2, process status:Exit, size in pages:5, service duration:5, memory map:KKAKKNHXAKXAANHXKANHNXKXKNHHKNHKNHXVVKHXRNHXSNXVXKNHVKNHVNXVHXVHNVVRSHXVRVXXRSNNRNXXVR..............>
<timestamp:11, process name:K0, process status:Exit, size in pages:17, service duration:4, memory map:KK.KKNHX.KX..NHXK.NHNXKXKNHHKNHKNHXVVKHXRNHXSNXVXKNHVKNHVNXVHXVHNVVRSHXVRVXXRSNNRNXXVR..............>
<timestamp:11, process name:H2, process status:Exit, size in pages:17, service duration:3, memory map:.....NHX..X..NHX..NHNX.X.NHH.NH.NHXVV.HXRNHXSNXVX.NHV.NHVNXVHXVHNVVRSHXVRVXXRSNNRNXXVR..............>
##########################################################################################
<timestamp:11, process name:R5, process status:Enter, size in pages:17, service duration:3, memory map:R....N.X..X..N.X..N.NX.X.N...N..N.XVV..XRN.XSNXVX.N.V.N.VNXV.XV.NVVRS.XVRVXXRSNNRNXXVR..............>
<timestamp:11, process name:E1, process status:Enter, size in pages:17, service duration:2, memory map:RE...N.X..X..N.X..N.NX.X.N...N..N.XVV..XRN.XSNXVX.N.V.N.VNXV.XV.NVVRS.XVRVXXRSNNRNXXVR..............>
<timestamp:11, process name:T0, process status:Enter, size in pages:17, service duration:4, memory map:RET..N.X..X..N.X..N.NX.X.N...N..N.XVV..XRN.XSNXVX.N.V.N.VNXV.XV.NVVRS.XVRVXXRSNNRNXXVR..............>
##########################################################################################
timestamp: 11.0 seconds, process name:N3, process id:  91, page referenced:   7, status: loaded into free page
timestamp: 11.0 seconds, process name:X1, process id:  49, page referenced:   8, status: page already in memory
timestamp: 11.0 seconds, process name:V3, process id:  99, page referenced:  14, status: page already in memory
timestamp: 11.0 seconds, process name:V4, process id: 125, page referenced:   2, status: loaded into free page
timestamp: 11.0 seconds, process name:R4, process id: 121, page referenced:   7, status: page already in memory
timestamp: 11.0 seconds, process name:S4, process id: 122, page referenced:  16, status: loaded into free page
timestamp: 11.0 seconds, process name:R5, process id: 147, page referenced:   1, status: loaded into free page
timestamp: 11.0 seconds, process name:E1, process id:  30, page referenced:   0, status: page already in memory
timestamp: 11.0 seconds, process name:T0, process id:  19, page referenced:   0, status: page already in memory
timestamp: 11.1 seconds, process name:N3, process id:  91, page referenced:   8, status: page already in memory
timestamp: 11.1 seconds, process name:X1, process id:  49, page referenced:   7, status: page already in memory
timestamp: 11.1 seconds, process name:V3, process id:  99, page referenced:  14, status: page already in memory
timestamp: 11.1 seconds, process name:V4, process id: 125, page referenced:   2, status: page already in memory
timestamp: 11.1 seconds, process name:R4, process id: 121, page referenced:   8, status: loaded into free page
timestamp: 11.1 seconds, process name:S4, process id: 122, page referenced:   7, status: loaded into free page
timestamp: 11.1 seconds, process name:R5, process id: 147, page referenced:   1, status: page already in memory
timestamp: 11.1 seconds, process name:E1, process id:  30, page referenced:   0, status: page already in memory
timestamp: 11.1 seconds, process name:T0, process id:  19, page referenced:   1, status: loaded into free page
timestamp: 11.2 seconds, process name:N3, process id:  91, page referenced:   7, status: page already in memory
timestamp: 11.2 seconds, process name:X1, process id:  49, page referenced:   8, status: page already in memory
timestamp: 11.2 seconds, process name:V3, process id:  99, page referenced:   2, status: loaded into free page
timestamp: 11.2 seconds, process name:V4, process id: 125, page referenced:   2, status: page already in memory
timestamp: 11.2 seconds, process name:R4, process id: 121, page referenced:   8, status: page already in memory
timestamp: 11.2 seconds, process name:S4, process id: 122, page referenced:   6, status: loaded into free page
timestamp: 11.2 seconds, process name:R5, process id: 147, page referenced:  10, status: loaded into free page
timestamp: 11.2 seconds, process name:E1, process id:  30, page referenced:   0, status: page already in memory
timestamp: 11.2 seconds, process name:T0, process id:  19, page referenced:   0, status: page already in memory
timestamp: 11.3 seconds, process name:N3, process id:  91, page referenced:  11, status: loaded into free page
timestamp: 11.3 seconds, process name:X1, process id:  49, page referenced:   7, status: page already in memory
timestamp: 11.3 seconds, process name:V3, process id:  99, page referenced:   3, status: loaded into free page
timestamp: 11.3 seconds, process name:V4, process id: 125, page referenced:   2, status: page already in memory
timestamp: 11.3 seconds, process name:R4, process id: 121, page referenced:   5, status: page already in memory
timestamp: 11.3 seconds, process name:S4, process id: 122, page referenced:   6, status: page already in memory
timestamp: 11.3 seconds, process name:R5, process id: 147, page referenced:   0, status: page already in memory
timestamp: 11.3 seconds, process name:E1, process id:  30, page referenced:   0, status: page already in memory
timestamp: 11.3 seconds, process name:T0, process id:  19, page referenced:   0, status: page already in memory
timestamp: 11.4 seconds, process name:N3, process id:  91, page referenced:  12, status: loaded into free page
timestamp: 11.4 seconds, process name:X1, process id:  49, page referenced:  23, status: page already in memory
timestamp: 11.4 seconds, process name:V3, process id:  99, page referenced:  11, status: page already in memory
timestamp: 11.4 seconds, process name:V4, process id: 125, page referenced:   2, status: page already in memory
timestamp: 11.4 seconds, process name:R4, process id: 121, page referenced:   4, status: page already in memory
timestamp: 11.4 seconds, process name:S4, process id: 122, page referenced:   7, status: page already in memory
timestamp: 11.4 seconds, process name:R5, process id: 147, page referenced:   8, status: loaded into free page
timestamp: 11.4 seconds, process name:E1, process id:  30, page referenced:   0, status: page already in memory
timestamp: 11.4 seconds, process name:T0, process id:  19, page referenced:   0, status: page already in memory
timestamp: 11.5 seconds, process name:N3, process id:  91, page referenced:  21, status: loaded into free page
timestamp: 11.5 seconds, process name:X1, process id:  49, page referenced:  22, status: page already in memory
timestamp: 11.5 seconds, process name:V3, process id:  99, page referenced:  10, status: loaded into free page
timestamp: 11.5 seconds, process name:V4, process id: 125, page referenced:   2, status: page already in memory
timestamp: 11.5 seconds, process name:R4, process id: 121, page referenced:   1, status: loaded into free page
timestamp: 11.5 seconds, process name:S4, process id: 122, page referenced:   4, status: loaded into free page
timestamp: 11.5 seconds, process name:R5, process id: 147, page referenced:   7, status: loaded into free page
timestamp: 11.5 seconds, process name:E1, process id:  30, page referenced:   0, status: page already in memory
timestamp: 11.5 seconds, process name:T0, process id:  19, page referenced:   1, status: page already in memory
timestamp: 11.6 seconds, process name:N3, process id:  91, page referenced:  20, status: loaded into free page
timestamp: 11.6 seconds, process name:X1, process id:  49, page referenced:  13, status: page already in memory
timestamp: 11.6 seconds, process name:V3, process id:  99, page referenced:   9, status: loaded into free page
timestamp: 11.6 seconds, process name:V4, process id: 125, page referenced:   2, status: page already in memory
timestamp: 11.6 seconds, process name:R4, process id: 121, page referenced:   1, status: page already in memory
timestamp: 11.6 seconds, process name:S4, process id: 122, page referenced:  28, status: loaded into free page
timestamp: 11.6 seconds, process name:R5, process id: 147, page referenced:   7, status: page already in memory
timestamp: 11.6 seconds, process name:E1, process id:  30, page referenced:   0, status: page already in memory
timestamp: 11.6 seconds, process name:T0, process id:  19, page referenced:   2, status: loaded into free page
timestamp: 11.7 seconds, process name:N3, process id:  91, page referenced:  19, status: loaded into free page
timestamp: 11.7 seconds, process name:X1, process id:  49, page referenced:  12, status: loaded into free page
timestamp: 11.7 seconds, process name:V3, process id:  99, page referenced:   8, status: page already in memory
timestamp: 11.7 seconds, process name:V4, process id: 125, page referenced:   4, status: loaded into free page
timestamp: 11.7 seconds, process name:R4, process id: 121, page referenced:   0, status: page already in memory
timestamp: 11.7 seconds, process name:S4, process id: 122, page referenced:  28, status: page already in memory
timestamp: 11.7 seconds, process name:R5, process id: 147, page referenced:   7, status: page already in memory
timestamp: 11.7 seconds, process name:E1, process id:  30, page referenced:  15, status: loaded into free page
timestamp: 11.7 seconds, process name:T0, process id:  19, page referenced:   2, status: page already in memory
timestamp: 11.8 seconds, process name:N3, process id:  91, page referenced:  19, status: page already in memory
timestamp: 11.8 seconds, process name:X1, process id:  49, page referenced:   9, status: page already in memory
timestamp: 11.8 seconds, process name:V3, process id:  99, page referenced:   9, status: page already in memory
timestamp: 11.8 seconds, process name:V4, process id: 125, page referenced:   2, status: page already in memory
timestamp: 11.8 seconds, process name:R4, process id: 121, page referenced:   0, status: page already in memory
timestamp: 11.8 seconds, process name:S4, process id: 122, page referenced:  28, status: page already in memory
timestamp: 11.8 seconds, process name:R5, process id: 147, page referenced:   7, status: page already in memory
timestamp: 11.8 seconds, process name:E1, process id:  30, page referenced:  14, status: loaded into free page
timestamp: 11.8 seconds, process name:T0, process id:  19, page referenced:   3, status: loaded into free page
timestamp: 11.9 seconds, process name:N3, process id:  91, page referenced:  17, status: loaded into free page
timestamp: 11.9 seconds, process name:X1, process id:  49, page referenced:  26, status: loaded into free page
timestamp: 11.9 seconds, process name:V3, process id:  99, page referenced:   8, status: page already in memory
timestamp: 11.9 seconds, process name:V4, process id: 125, page referenced:   3, status: loaded into free page
timestamp: 11.9 seconds, process name:R4, process id: 121, page referenced:   0, status: page already in memory
timestamp: 11.9 seconds, process name:S4, process id: 122, page referenced:  28, status: page already in memory
timestamp: 11.9 seconds, process name:R5, process id: 147, page referenced:  15, status: loaded into free page
timestamp: 11.9 seconds, process name:E1, process id:  30, page referenced:   1, status: loaded into free page
timestamp: 11.9 seconds, process name:T0, process id:  19, page referenced:   4, status: loaded into free page
##########################################################################################
<timestamp:12, process name:N3, process status:Exit, size in pages:31, service duration:4, memory map:RETNVNSXRRXSTNVXSRNNNXVXNNRNVNRSNRXVVNVXRNSXSNXVXTNNVXNVVNXVEXVENVVRSTXVRVXXRSNNRNXXVRNXVRET........>
<timestamp:12, process name:V3, process status:Exit, size in pages:17, service duration:3, memory map:RET.V.SXRRXST.VXSR...XVX..R.V.RS.RXVV.VXR.SXS.XVXT..VX.VV.XVEXVE.VVRSTXVRVXXRS..R.XXVR.XVRET........>
##########################################################################################
<timestamp:12, process name:B5, process status:Enter, size in pages:11, service duration:3, memory map:RETBV.SXRRXST..XSR...X.X..R...RS.RX.V..XR.SXS.X.XT...X.V..X.EX.E...RSTXVR.XXRS..R.XX.R.XVRET........>
<timestamp:12, process name:S0, process status:Enter, size in pages:5, service duration:3, memory map:RETBVSSXRRXST..XSR...X.X..R...RS.RX.V..XR.SXS.X.XT...X.V..X.EX.E...RSTXVR.XXRS..R.XX.R.XVRET........>
<timestamp:12, process name:D3, process status:Enter, size in pages:17, service duration:4, memory map:RETBVSSXRRXSTD.XSR...X.X..R...RS.RX.V..XR.SXS.X.XT...X.V..X.EX.E...RSTXVR.XXRS..R.XX.R.XVRET........>
<timestamp:12, process name:R3, process status:Enter, size in pages:31, service duration:3, memory map:RETBVSSXRRXSTDRXSR...X.X..R...RS.RX.V..XR.SXS.X.XT...X.V..X.EX.E...RSTXVR.XXRS..R.XX.R.XVRET........>
##########################################################################################
timestamp: 12.0 seconds, process name:X1, process id:  49, page referenced:  19, status: loaded into free page
timestamp: 12.0 seconds, process name:V4, process id: 125, page referenced:   3, status: page already in memory
timestamp: 12.0 seconds, process name:R4, process id: 121, page referenced:   7, status: page already in memory
timestamp: 12.0 seconds, process name:S4, process id: 122, page referenced:  29, status: loaded into free page
timestamp: 12.0 seconds, process name:R5, process id: 147, page referenced:  15, status: page already in memory
timestamp: 12.0 seconds, process name:E1, process id:  30, page referenced:   2, status: loaded into free page
timestamp: 12.0 seconds, process name:T0, process id:  19, page referenced:  10, status: loaded into free page
timestamp: 12.0 seconds, process name:B5, process id: 131, page referenced:   0, status: page already in memory
timestamp: 12.0 seconds, process name:S0, process id:  18, page referenced:   3, status: loaded into free page
timestamp: 12.0 seconds, process name:D3, process id:  81, page referenced:   0, status: page already in memory
timestamp: 12.0 seconds, process name:R3, process id:  95, page referenced:   0, status: page already in memory
timestamp: 12.1 seconds, process name:X1, process id:  49, page referenced:   4, status: loaded into free page
timestamp: 12.1 seconds, process name:V4, process id: 125, page referenced:   2, status: page already in memory
timestamp: 12.1 seconds, process name:R4, process id: 121, page referenced:   5, status: page already in memory
timestamp: 12.1 seconds, process name:S4, process id: 122, page referenced:  30, status: loaded into free page
timestamp: 12.1 seconds, process name:R5, process id: 147, page referenced:  14, status: loaded into free page
timestamp: 12.1 seconds, process name:E1, process id:  30, page referenced:   3, status: loaded into free page
timestamp: 12.1 seconds, process name:T0, process id:  19, page referenced:  11, status: loaded into free page
timestamp: 12.1 seconds, process name:B5, process id: 131, page referenced:   0, status: page already in memory
timestamp: 12.1 seconds, process name:S0, process id:  18, page referenced:   4, status: loaded into free page
timestamp: 12.1 seconds, process name:D3, process id:  81, page referenced:   0, status: page already in memory
timestamp: 12.1 seconds, process name:R3, process id:  95, page referenced:  16, status: loaded into free page
timestamp: 12.2 seconds, process name:X1, process id:  49, page referenced:   4, status: page already in memory
timestamp: 12.2 seconds, process name:V4, process id: 125, page referenced:   1, status: page already in memory
timestamp: 12.2 seconds, process name:R4, process id: 121, page referenced:   5, status: page already in memory
timestamp: 12.2 seconds, process name:S4, process id: 122, page referenced:  30, status: page already in memory
timestamp: 12.2 seconds, process name:R5, process id: 147, page referenced:  13, status: loaded into free page
timestamp: 12.2 seconds, process name:E1, process id:  30, page referenced:   2, status: page already in memory
timestamp: 12.2 seconds, process name:T0, process id:  19, page referenced:  11, status: page already in memory
timestamp: 12.2 seconds, process name:B5, process id: 131, page referenced:   0, status: page already in memory
timestamp: 12.2 seconds, process name:S0, process id:  18, page referenced:   0, status: page already in memory
timestamp: 12.2 seconds, process name:D3, process id:  81, page referenced:  10, status: loaded into free page
timestamp: 12.2 seconds, process name:R3, process id:  95, page referenced:  15, status: loaded into free page
timestamp: 12.3 seconds, process name:X1, process id:  49, page referenced:   5, status: page already in memory
timestamp: 12.3 seconds, process name:V4, process id: 125, page referenced:   3, status: page already in memory
timestamp: 12.3 seconds, process name:R4, process id: 121, page referenced:   5, status: page already in memory
timestamp: 12.3 seconds, process name:S4, process id: 122, page referenced:  29, status: page already in memory
timestamp: 12.3 seconds, process name:R5, process id: 147, page referenced:   0, status: page already in memory
timestamp: 12.3 seconds, process name:E1, process id:  30, page referenced:   2, status: page already in memory
timestamp: 12.3 seconds, process name:T0, process id:  19, page referenced:  10, status: page already in memory
timestamp: 12.3 seconds, process name:B5, process id: 131, page referenced:   1, status: loaded into free page
timestamp: 12.3 seconds, process name:S0, process id:  18, page referenced:   0, status: page already in memory
timestamp: 12.3 seconds, process name:D3, process id:  81, page referenced:  10, status: page already in memory
timestamp: 12.3 seconds, process name:R3, process id:  95, page referenced:   2, status: loaded into free page
timestamp: 12.4 seconds, process name:X1, process id:  49, page referenced:   4, status: page already in memory
timestamp: 12.4 seconds, process name:V4, process id: 125, page referenced:   3, status: page already in memory
timestamp: 12.4 seconds, process name:R4, process id: 121, page referenced:   7, status: page already in memory
timestamp: 12.4 seconds, process name:S4, process id: 122, page referenced:  30, status: page already in memory
timestamp: 12.4 seconds, process name:R5, process id: 147, page referenced:   0, status: page already in memory
timestamp: 12.4 seconds, process name:E1, process id:  30, page referenced:   3, status: page already in memory
timestamp: 12.4 seconds, process name:T0, process id:  19, page referenced:  11, status: page already in memory
timestamp: 12.4 seconds, process name:B5, process id: 131, page referenced:   2, status: loaded into free page
timestamp: 12.4 seconds, process name:S0, process id:  18, page referenced:   1, status: loaded into free page
timestamp: 12.4 seconds, process name:D3, process id:  81, page referenced:  11, status: loaded into free page
timestamp: 12.4 seconds, process name:R3, process id:  95, page referenced:  11, status: loaded into free page
timestamp: 12.5 seconds, process name:X1, process id:  49, page referenced:   3, status: page already in memory
timestamp: 12.5 seconds, process name:V4, process id: 125, page referenced:   4, status: page already in memory
timestamp: 12.5 seconds, process name:R4, process id: 121, page referenced:   6, status: page already in memory
timestamp: 12.5 seconds, process name:S4, process id: 122, page referenced:  30, status: page already in memory
timestamp: 12.5 seconds, process name:R5, process id: 147, page referenced:   0, status: page already in memory
timestamp: 12.5 seconds, process name:E1, process id:  30, page referenced:   4, status: loaded into free page
timestamp: 12.5 seconds, process name:T0, process id:  19, page referenced:  11, status: page already in memory
timestamp: 12.5 seconds, process name:B5, process id: 131, page referenced:   4, status: loaded into free page
timestamp: 12.5 seconds, process name:S0, process id:  18, page referenced:   3, status: page already in memory
timestamp: 12.5 seconds, process name:D3, process id:  81, page referenced:  11, status: page already in memory
timestamp: 12.5 seconds, process name:R3, process id:  95, page referenced:  12, status: loaded into free page
timestamp: 12.6 seconds, process name:X1, process id:  49, page referenced:  16, status: loaded into free page
timestamp: 12.6 seconds, process name:V4, process id: 125, page referenced:   0, status: page already in memory
timestamp: 12.6 seconds, process name:R4, process id: 121, page referenced:   7, status: page already in memory
timestamp: 12.6 seconds, process name:S4, process id: 122, page referenced:  29, status: page already in memory
timestamp: 12.6 seconds, process name:R5, process id: 147, page referenced:   0, status: page already in memory
timestamp: 12.6 seconds, process name:E1, process id:  30, page referenced:   4, status: page already in memory
timestamp: 12.6 seconds, process name:T0, process id:  19, page referenced:  12, status: loaded into free page
timestamp: 12.6 seconds, process name:B5, process id: 131, page referenced:   4, status: page already in memory
timestamp: 12.6 seconds, process name:S0, process id:  18, page referenced:   3, status: page already in memory
timestamp: 12.6 seconds, process name:D3, process id:  81, page referenced:   4, status: loaded into free page
timestamp: 12.6 seconds, process name:R3, process id:  95, page referenced:  13, status: loaded into free page
timestamp: 12.7 seconds, process name:X1, process id:  49, page referenced:  15, status: loaded into free page
timestamp: 12.7 seconds, process name:V4, process id: 125, page referenced:   0, status: page already in memory
timestamp: 12.7 seconds, process name:R4, process id: 121, page referenced:   6, status: page already in memory
timestamp: 12.7 seconds, process name:S4, process id: 122, page referenced:  28, status: page already in memory
timestamp: 12.7 seconds, process name:R5, process id: 147, page referenced:   7, status: page already in memory
timestamp: 12.7 seconds, process name:E1, process id:  30, page referenced:   9, status: loaded into free page
timestamp: 12.7 seconds, process name:T0, process id:  19, page referenced:  13, status: loaded into free page
timestamp: 12.7 seconds, process name:B5, process id: 131, page referenced:   5, status: loaded into free page
timestamp: 12.7 seconds, process name:S0, process id:  18, page referenced:   4, status: page already in memory
timestamp: 12.7 seconds, process name:D3, process id:  81, page referenced:   5, status: loaded into free page
timestamp: 12.7 seconds, process name:R3, process id:  95, page referenced:  12, status: page already in memory
timestamp: 12.8 seconds, process name:X1, process id:  49, page referenced:  15, status: page already in memory
timestamp: 12.8 seconds, process name:V4, process id: 125, page referenced:   0, status: page already in memory
timestamp: 12.8 seconds, process name:R4, process id: 121, page referenced:   7, status: page already in memory
timestamp: 12.8 seconds, process name:S4, process id: 122, page referenced:  24, status: loaded into free page
timestamp: 12.8 seconds, process name:R5, process id: 147, page referenced:   0, status: page already in memory
timestamp: 12.8 seconds, process name:E1, process id:  30, page referenced:   0, status: page already in memory
timestamp: 12.8 seconds, process name:T0, process id:  19, page referenced:  16, status: loaded into free page
timestamp: 12.8 seconds, process name:B5, process id: 131, page referenced:   5, status: page already in memory
timestamp: 12.8 seconds, process name:S0, process id:  18, page referenced:   0, status: page already in memory
timestamp: 12.8 seconds, process name:D3, process id:  81, page referenced:   5, status: page already in memory
timestamp: 12.8 seconds, process name:R3, process id:  95, page referenced:  15, status: page already in memory
timestamp: 12.9 seconds, process name:X1, process id:  49, page referenced:  16, status: page already in memory
timestamp: 12.9 seconds, process name:V4, process id: 125, page referenced:   1, status: page already in memory
timestamp: 12.9 seconds, process name:R4, process id: 121, page referenced:   6, status: page already in memory
timestamp: 12.9 seconds, process name:S4, process id: 122, page referenced:  24, status: page already in memory
timestamp: 12.9 seconds, process name:R5, process id: 147, page referenced:   0, status: page already in memory
timestamp: 12.9 seconds, process name:E1, process id:  30, page referenced:   0, status: page already in memory
timestamp: 12.9 seconds, process name:T0, process id:  19, page referenced:  15, status: loaded into free page
timestamp: 12.9 seconds, process name:B5, process id: 131, page referenced:   4, status: page already in memory
timestamp: 12.9 seconds, process name:S0, process id:  18, page referenced:   1, status: page already in memory
timestamp: 12.9 seconds, process name:D3, process id:  81, page referenced:   5, status: page already in memory
timestamp: 12.9 seconds, process name:R3, process id:  95, page referenced:  16, status: page already in memory
##########################################################################################
<timestamp:13, process name:X1, process status:Exit, size in pages:31, service duration:5, memory map:RETBVSSXRRXSTDRXSRXSEXTXSXRSRERSTRXSVRRXRDSXSRXBXTRBSXDVREXBEXREXTDRSTXVRRXXRSXERTXXBRDXVRETSTT.....>
<timestamp:13, process name:V4, process status:Exit, size in pages:5, service duration:3, memory map:RETBVSS.RR.STDR.SR.SE.T.S.RSRERSTR.SVRR.RDS.SR.B.TRBS.DVRE.BE.RE.TDRST.VRR..RS.ERT..BRD.VRETSTT.....>
<timestamp:13, process name:E1, process status:Exit, size in pages:17, service duration:2, memory map:RETB.SS.RR.STDR.SR.SE.T.S.RSRERSTR.S.RR.RDS.SR.B.TRBS.D.RE.BE.RE.TDRST..RR..RS.ERT..BRD..RETSTT.....>
##########################################################################################
<timestamp:13, process name:Q2, process status:Enter, size in pages:17, service duration:4, memory map:RQTB.SS.RR.STDR.SR.S..T.S.RSR.RSTR.S.RR.RDS.SR.B.TRBS.D.R..B..R..TDRST..RR..RS..RT..BRD..R.TSTT.....>
<timestamp:13, process name:Z3, process status:Enter, size in pages:11, service duration:2, memory map:RQTBZSS.RR.STDR.SR.S..T.S.RSR.RSTR.S.RR.RDS.SR.B.TRBS.D.R..B..R..TDRST..RR..RS..RT..BRD..R.TSTT.....>
<timestamp:13, process name:X0, process status:Enter, size in pages:17, service duration:3, memory map:RQTBZSSXRR.STDR.SR.S..T.S.RSR.RSTR.S.RR.RDS.SR.B.TRBS.D.R..B..R..TDRST..RR..RS..RT..BRD..R.TSTT.....>
<timestamp:13, process name:V1, process status:Enter, size in pages:5, service duration:5, memory map:RQTBZSSXRRVSTDR.SR.S..T.S.RSR.RSTR.S.RR.RDS.SR.B.TRBS.D.R..B..R..TDRST..RR..RS..RT..BRD..R.TSTT.....>
##########################################################################################
timestamp: 13.0 seconds, process name:R4, process id: 121, page referenced:   5, status: page already in memory
timestamp: 13.0 seconds, process name:S4, process id: 122, page referenced:  25, status: loaded into free page
timestamp: 13.0 seconds, process name:R5, process id: 147, page referenced:   0, status: page already in memory
timestamp: 13.0 seconds, process name:T0, process id:  19, page referenced:  15, status: page already in memory
timestamp: 13.0 seconds, process name:B5, process id: 131, page referenced:   0, status: page already in memory
timestamp: 13.0 seconds, process name:S0, process id:  18, page referenced:   0, status: page already in memory
timestamp: 13.0 seconds, process name:D3, process id:  81, page referenced:   4, status: page already in memory
timestamp: 13.0 seconds, process name:R3, process id:  95, page referenced:  17, status: loaded into free page
timestamp: 13.0 seconds, process name:Q2, process id:  68, page referenced:  11, status: loaded into free page
timestamp: 13.0 seconds, process name:Z3, process id: 103, page referenced:   0, status: page already in memory
timestamp: 13.0 seconds, process name:X0, process id:  23, page referenced:   0, status: page already in memory
timestamp: 13.0 seconds, process name:V1, process id:  47, page referenced:   4, status: loaded into free page
timestamp: 13.1 seconds, process name:R4, process id: 121, page referenced:   4, status: page already in memory
timestamp: 13.1 seconds, process name:S4, process id: 122, page referenced:  25, status: page already in memory
timestamp: 13.1 seconds, process name:R5, process id: 147, page referenced:   0, status: page already in memory
timestamp: 13.1 seconds, process name:T0, process id:  19, page referenced:  10, status: page already in memory
timestamp: 13.1 seconds, process name:B5, process id: 131, page referenced:   0, status: page already in memory
timestamp: 13.1 seconds, process name:S0, process id:  18, page referenced:   0, status: page already in memory
timestamp: 13.1 seconds, process name:D3, process id:  81, page referenced:   2, status: loaded into free page
timestamp: 13.1 seconds, process name:R3, process id:  95, page referenced:  17, status: page already in memory
timestamp: 13.1 seconds, process name:Q2, process id:  68, page referenced:   8, status: loaded into free page
timestamp: 13.1 seconds, process name:Z3, process id: 103, page referenced:   0, status: page already in memory
timestamp: 13.1 seconds, process name:X0, process id:  23, page referenced:   0, status: page already in memory
timestamp: 13.1 seconds, process name:V1, process id:  47, page referenced:   4, status: page already in memory
timestamp: 13.2 seconds, process name:R4, process id: 121, page referenced:   5, status: page already in memory
timestamp: 13.2 seconds, process name:S4, process id: 122, page referenced:  24, status: page already in memory
timestamp: 13.2 seconds, process name:R5, process id: 147, page referenced:   0, status: page already in memory
timestamp: 13.2 seconds, process name:T0, process id:  19, page referenced:   2, status: page already in memory
timestamp: 13.2 seconds, process name:B5, process id: 131, page referenced:   7, status: loaded into free page
timestamp: 13.2 seconds, process name:S0, process id:  18, page referenced:   1, status: page already in memory
timestamp: 13.2 seconds, process name:D3, process id:  81, page referenced:  13, status: loaded into free page
timestamp: 13.2 seconds, process name:R3, process id:  95, page referenced:  18, status: loaded into free page
